participant_id,fsm_number,fsm_type,test_condition,learning_condition,trial_number,trial_type,state_1,response_1,state_2,response_2,state_3,option_1,option_2,correctResponse,response,response_correct,response_time
43,21.0,easy,explanation,Experiment 1 (no preview),16,visible,3.0,a,1.0,b,0.0,,,1,1,1.0,3899.657999904652
43,21.0,easy,explanation,Experiment 1 (no preview),17,hidden,3.0,b,,a,0.0,,,2,2,1.0,636.9039999523084
43,21.0,easy,explanation,Experiment 1 (no preview),18,visible,2.0,a,0.0,b,2.0,,,1,2,0.0,2459.4739999999874
43,21.0,easy,explanation,Experiment 1 (no preview),19,hidden,2.0,a,,a,2.0,,,1,1,1.0,464.3159999999916
43,21.0,easy,explanation,Experiment 1 (no preview),20,hidden,3.0,a,,b,2.0,,,1,2,0.0,562.6359999046545
46,21.0,easy,explanation,Experiment 1 (no preview),1,hidden,3.0,a,,a,2.0,,,1,2,0.0,14067.58200014307
46,21.0,easy,explanation,Experiment 1 (no preview),2,hidden,0.0,a,,a,3.0,,,2,2,1.0,11179.15800014307
46,21.0,easy,explanation,Experiment 1 (no preview),3,visible,0.0,a,2.0,b,2.0,,,2,2,1.0,4319.871000143059
46,21.0,easy,explanation,Experiment 1 (no preview),4,visible,3.0,a,0.0,a,2.0,,,1,1,1.0,6081.709000095376
46,21.0,easy,explanation,Experiment 1 (no preview),5,hidden,3.0,b,,a,0.0,,,2,2,1.0,5902.194000095362
46,21.0,easy,explanation,Experiment 1 (no preview),6,hidden,2.0,a,,a,2.0,,,1,1,1.0,5246.893000190728
46,21.0,easy,explanation,Experiment 1 (no preview),7,hidden,3.0,a,,b,2.0,,,1,2,0.0,6354.517000047665
46,21.0,easy,explanation,Experiment 1 (no preview),8,hidden,2.0,b,,b,2.0,,,2,1,0.0,1146.3280000477098
46,21.0,easy,explanation,Experiment 1 (no preview),9,visible,0.0,b,2.0,a,0.0,,,2,2,1.0,4748.832000047667
46,21.0,easy,explanation,Experiment 1 (no preview),10,visible,0.0,b,2.0,b,2.0,,,2,2,1.0,552.4610001430265
46,21.0,easy,explanation,Experiment 1 (no preview),11,hidden,0.0,b,,b,2.0,,,2,1,0.0,15842.843000047666
46,21.0,easy,explanation,Experiment 1 (no preview),12,visible,3.0,a,1.0,a,0.0,,,1,2,0.0,1320.968000143068
46,21.0,easy,explanation,Experiment 1 (no preview),13,visible,2.0,a,0.0,a,2.0,,,1,1,1.0,669.7760000000126
46,21.0,easy,explanation,Experiment 1 (no preview),14,visible,3.0,a,1.0,b,0.0,,,1,2,0.0,1139.6500000000233
46,21.0,easy,explanation,Experiment 1 (no preview),15,visible,0.0,b,2.0,a,3.0,,,2,2,1.0,2340.7060000953497
46,21.0,easy,explanation,Experiment 1 (no preview),16,visible,0.0,a,2.0,a,0.0,,,2,1,0.0,2343.5050000000047
46,21.0,easy,explanation,Experiment 1 (no preview),17,visible,2.0,a,0.0,b,2.0,,,1,2,0.0,2617.8680001907637
46,21.0,easy,explanation,Experiment 1 (no preview),18,hidden,0.0,a,,a,0.0,,,2,2,1.0,661.8530001907493
46,21.0,easy,explanation,Experiment 1 (no preview),19,hidden,0.0,b,,a,0.0,,,2,1,0.0,5830.717000190751
46,21.0,easy,explanation,Experiment 1 (no preview),20,hidden,3.0,a,,b,0.0,,,1,1,1.0,841.0780000477098
45,21.0,easy,explanation,Experiment 1 (no preview),1,hidden,3.0,b,,a,0.0,,,2,2,1.0,3528.384999994014
45,21.0,easy,explanation,Experiment 1 (no preview),2,hidden,0.0,a,,a,0.0,,,2,2,1.0,1059.752000005974
45,21.0,easy,explanation,Experiment 1 (no preview),3,hidden,0.0,b,,a,0.0,,,2,1,0.0,4360.80199999403
45,21.0,easy,explanation,Experiment 1 (no preview),4,hidden,0.0,a,,a,3.0,,,2,2,1.0,3568.520000011893
45,21.0,easy,explanation,Experiment 1 (no preview),5,hidden,2.0,b,,b,2.0,,,2,1,0.0,1740.3699999880628
45,21.0,easy,explanation,Experiment 1 (no preview),6,visible,0.0,b,2.0,b,2.0,,,2,2,1.0,12826.09899999405
45,21.0,easy,explanation,Experiment 1 (no preview),7,hidden,0.0,b,,b,2.0,,,2,1,0.0,5931.403000011924
45,21.0,easy,explanation,Experiment 1 (no preview),8,visible,3.0,a,1.0,a,0.0,,,1,1,1.0,951.580999988073
45,21.0,easy,explanation,Experiment 1 (no preview),9,hidden,3.0,a,,b,2.0,,,1,2,0.0,549.4269999880926
45,21.0,easy,explanation,Experiment 1 (no preview),10,visible,0.0,b,2.0,a,3.0,,,2,2,1.0,852.5230000119191
45,21.0,easy,explanation,Experiment 1 (no preview),11,visible,0.0,a,2.0,b,2.0,,,2,2,1.0,1814.644000011904
45,21.0,easy,explanation,Experiment 1 (no preview),12,hidden,2.0,a,,a,2.0,,,1,1,1.0,738.85800001194
45,21.0,easy,explanation,Experiment 1 (no preview),13,visible,3.0,a,1.0,b,0.0,,,1,1,1.0,3262.9519999880577
45,21.0,easy,explanation,Experiment 1 (no preview),14,visible,0.0,a,2.0,a,0.0,,,2,1,0.0,1160.4900000119233
45,21.0,easy,explanation,Experiment 1 (no preview),15,hidden,3.0,a,,b,0.0,,,1,2,0.0,815.8499999999767
45,21.0,easy,explanation,Experiment 1 (no preview),16,visible,2.0,a,0.0,b,2.0,,,1,1,1.0,619.0239999999758
45,21.0,easy,explanation,Experiment 1 (no preview),17,visible,0.0,b,2.0,a,0.0,,,2,2,1.0,417.6599999999744
45,21.0,easy,explanation,Experiment 1 (no preview),18,visible,3.0,a,0.0,a,2.0,,,1,2,0.0,572.8180000000284
45,21.0,easy,explanation,Experiment 1 (no preview),19,visible,2.0,a,0.0,a,2.0,,,1,2,0.0,1213.0819999940577
45,21.0,easy,explanation,Experiment 1 (no preview),20,hidden,3.0,a,,a,2.0,,,1,1,1.0,829.12899999402
47,21.0,easy,explanation,Experiment 1 (no preview),1,visible,2.0,a,0.0,a,2.0,,,1,2,0.0,5178.206999988062
47,21.0,easy,explanation,Experiment 1 (no preview),2,hidden,3.0,b,,a,0.0,,,2,2,1.0,10402.00099999999
47,21.0,easy,explanation,Experiment 1 (no preview),3,hidden,3.0,a,,a,2.0,,,1,2,0.0,2990.059000035748
47,21.0,easy,explanation,Experiment 1 (no preview),4,hidden,0.0,b,,a,0.0,,,2,2,1.0,4054.9139999999898
47,21.0,easy,explanation,Experiment 1 (no preview),5,visible,3.0,a,0.0,a,2.0,,,1,2,0.0,1084.3310000000056
47,21.0,easy,explanation,Experiment 1 (no preview),6,visible,2.0,a,0.0,b,2.0,,,1,1,1.0,3337.830000035756
47,21.0,easy,explanation,Experiment 1 (no preview),7,visible,3.0,a,1.0,b,0.0,,,1,2,0.0,3764.393999999971
47,21.0,easy,explanation,Experiment 1 (no preview),8,hidden,0.0,a,,a,0.0,,,2,2,1.0,525.5590000000084
47,21.0,easy,explanation,Experiment 1 (no preview),9,hidden,2.0,b,,b,2.0,,,2,2,1.0,1106.062000035774
47,21.0,easy,explanation,Experiment 1 (no preview),10,hidden,3.0,a,,b,0.0,,,1,2,0.0,535.1170000000275
47,21.0,easy,explanation,Experiment 1 (no preview),11,hidden,2.0,a,,a,2.0,,,1,2,0.0,570.843000011926
47,21.0,easy,explanation,Experiment 1 (no preview),12,hidden,3.0,a,,b,2.0,,,1,2,0.0,1189.501000035787
47,21.0,easy,explanation,Experiment 1 (no preview),13,visible,0.0,b,2.0,b,2.0,,,2,2,1.0,2423.101000035764
47,21.0,easy,explanation,Experiment 1 (no preview),14,hidden,0.0,a,,a,3.0,,,2,2,1.0,966.6960000357358
47,21.0,easy,explanation,Experiment 1 (no preview),15,visible,0.0,b,2.0,a,3.0,,,2,2,1.0,657.2010000000009
47,21.0,easy,explanation,Experiment 1 (no preview),16,visible,0.0,a,2.0,a,0.0,,,2,2,1.0,776.2780000357889
47,21.0,easy,explanation,Experiment 1 (no preview),17,visible,0.0,a,2.0,b,2.0,,,2,2,1.0,706.2339999999967
47,21.0,easy,explanation,Experiment 1 (no preview),18,hidden,0.0,b,,b,2.0,,,2,2,1.0,583.1280000119004
47,21.0,easy,explanation,Experiment 1 (no preview),19,visible,0.0,b,2.0,a,0.0,,,2,2,1.0,489.1510000357521
47,21.0,easy,explanation,Experiment 1 (no preview),20,visible,3.0,a,1.0,a,0.0,,,1,2,0.0,655.1809999999823
49,21.0,easy,explanation,Experiment 1 (no preview),1,hidden,2.0,a,,a,2.0,,,1,1,1.0,6718.799000762927
49,21.0,easy,explanation,Experiment 1 (no preview),2,visible,0.0,b,2.0,b,2.0,,,2,2,1.0,1775.895999237051
49,21.0,easy,explanation,Experiment 1 (no preview),3,visible,0.0,a,2.0,b,2.0,,,2,2,1.0,3182.6169996185345
49,21.0,easy,explanation,Experiment 1 (no preview),4,hidden,3.0,a,,a,2.0,,,1,1,1.0,6710.158000762953
49,21.0,easy,explanation,Experiment 1 (no preview),5,hidden,0.0,b,,a,0.0,,,2,2,1.0,1198.8710000000135
49,21.0,easy,explanation,Experiment 1 (no preview),6,visible,0.0,b,2.0,a,0.0,,,2,2,1.0,4991.128999237058
49,21.0,easy,explanation,Experiment 1 (no preview),7,hidden,0.0,a,,a,0.0,,,2,2,1.0,712.6460007629357
49,21.0,easy,explanation,Experiment 1 (no preview),8,visible,2.0,a,0.0,a,2.0,,,1,2,0.0,1680.2910003814611
49,21.0,easy,explanation,Experiment 1 (no preview),9,hidden,0.0,a,,a,3.0,,,2,2,1.0,10099.442000762969
49,21.0,easy,explanation,Experiment 1 (no preview),10,hidden,3.0,a,,b,0.0,,,1,1,1.0,3384.885999237071
49,21.0,easy,explanation,Experiment 1 (no preview),11,visible,2.0,a,0.0,b,2.0,,,1,2,0.0,3550.750999237061
49,21.0,easy,explanation,Experiment 1 (no preview),12,visible,3.0,a,1.0,a,0.0,,,1,2,0.0,2320.1700007629115
49,21.0,easy,explanation,Experiment 1 (no preview),13,visible,0.0,b,2.0,a,3.0,,,2,2,1.0,3120.544999237056
49,21.0,easy,explanation,Experiment 1 (no preview),14,visible,3.0,a,0.0,a,2.0,,,1,2,0.0,3165.738000000012
49,21.0,easy,explanation,Experiment 1 (no preview),15,hidden,3.0,a,,b,2.0,,,1,2,0.0,13544.873000381456
49,21.0,easy,explanation,Experiment 1 (no preview),16,hidden,3.0,b,,a,0.0,,,2,2,1.0,1893.9560007629332
49,21.0,easy,explanation,Experiment 1 (no preview),17,visible,0.0,a,2.0,a,0.0,,,2,1,0.0,2130.621999618539
49,21.0,easy,explanation,Experiment 1 (no preview),18,hidden,2.0,b,,b,2.0,,,2,2,1.0,780.7129999999888
49,21.0,easy,explanation,Experiment 1 (no preview),19,visible,3.0,a,1.0,b,0.0,,,1,2,0.0,771.2630007629632
49,21.0,easy,explanation,Experiment 1 (no preview),20,hidden,0.0,b,,b,2.0,,,2,2,1.0,708.7910000000265
48,21.0,easy,explanation,Experiment 1 (no preview),1,hidden,0.0,b,,a,0.0,,,2,2,1.0,11162.002000143051
48,21.0,easy,explanation,Experiment 1 (no preview),2,visible,0.0,b,2.0,a,0.0,,,2,2,1.0,12711.751000190736
48,21.0,easy,explanation,Experiment 1 (no preview),3,hidden,3.0,b,,a,0.0,,,2,2,1.0,6949.8180000477005
48,21.0,easy,explanation,Experiment 1 (no preview),4,visible,2.0,a,0.0,a,2.0,,,1,2,0.0,7737.413
48,21.0,easy,explanation,Experiment 1 (no preview),5,visible,0.0,a,2.0,b,2.0,,,2,2,1.0,1759.5490000476711
48,21.0,easy,explanation,Experiment 1 (no preview),6,hidden,2.0,a,,a,2.0,,,1,1,1.0,7490.139000143041
48,21.0,easy,explanation,Experiment 1 (no preview),7,visible,2.0,a,0.0,b,2.0,,,1,2,0.0,2848.71800019074
48,21.0,easy,explanation,Experiment 1 (no preview),8,visible,0.0,b,2.0,b,2.0,,,2,1,0.0,5768.2900001430535
48,21.0,easy,explanation,Experiment 1 (no preview),9,visible,3.0,a,1.0,b,0.0,,,1,1,1.0,8379.174000190746
48,21.0,easy,explanation,Experiment 1 (no preview),10,hidden,3.0,a,,b,0.0,,,1,1,1.0,759.5040001430316
48,21.0,easy,explanation,Experiment 1 (no preview),11,hidden,3.0,a,,a,2.0,,,1,2,0.0,7181.874000190757
48,21.0,easy,explanation,Experiment 1 (no preview),12,visible,0.0,a,2.0,a,0.0,,,2,2,1.0,2680.0620000477065
48,21.0,easy,explanation,Experiment 1 (no preview),13,visible,0.0,b,2.0,a,3.0,,,2,2,1.0,3370.004000000016
48,21.0,easy,explanation,Experiment 1 (no preview),14,hidden,2.0,b,,b,2.0,,,2,2,1.0,6707.031000095361
48,21.0,easy,explanation,Experiment 1 (no preview),15,hidden,3.0,a,,b,2.0,,,1,2,0.0,1935.95600014308
48,21.0,easy,explanation,Experiment 1 (no preview),16,visible,3.0,a,0.0,a,2.0,,,1,2,0.0,4337.306999999972
48,21.0,easy,explanation,Experiment 1 (no preview),17,visible,3.0,a,1.0,a,0.0,,,1,2,0.0,2767.021000095352
48,21.0,easy,explanation,Experiment 1 (no preview),18,hidden,0.0,a,,a,3.0,,,2,2,1.0,5240.755000143079
48,21.0,easy,explanation,Experiment 1 (no preview),19,hidden,0.0,a,,a,0.0,,,2,1,0.0,3690.331000190752
48,21.0,easy,explanation,Experiment 1 (no preview),20,hidden,0.0,b,,b,2.0,,,2,2,1.0,708.3930001907283
44,21.0,easy,explanation,Experiment 1 (no preview),1,visible,0.0,a,2.0,a,0.0,,,2,2,1.0,5580.278999928472
44,21.0,easy,explanation,Experiment 1 (no preview),2,hidden,3.0,a,,b,2.0,,,1,1,1.0,1547.942999928462
44,21.0,easy,explanation,Experiment 1 (no preview),3,visible,0.0,a,2.0,b,2.0,,,2,1,0.0,4122.843999928475
44,21.0,easy,explanation,Experiment 1 (no preview),4,hidden,0.0,b,,b,2.0,,,2,2,1.0,3139.75399997615
44,21.0,easy,explanation,Experiment 1 (no preview),5,visible,0.0,b,2.0,a,0.0,,,2,2,1.0,618.5289999523084
44,21.0,easy,explanation,Experiment 1 (no preview),6,hidden,3.0,a,,b,0.0,,,1,1,1.0,3556.679999976157
44,21.0,easy,explanation,Experiment 1 (no preview),7,visible,0.0,b,2.0,a,3.0,,,2,2,1.0,1917.1479999523144
44,21.0,easy,explanation,Experiment 1 (no preview),8,hidden,0.0,a,,a,0.0,,,2,1,0.0,19243.240999904636
44,21.0,easy,explanation,Experiment 1 (no preview),9,hidden,3.0,b,,a,0.0,,,2,2,1.0,5204.157999999996
44,21.0,easy,explanation,Experiment 1 (no preview),10,hidden,0.0,b,,a,0.0,,,2,2,1.0,545.1579999523237
44,21.0,easy,explanation,Experiment 1 (no preview),11,visible,2.0,a,0.0,a,2.0,,,1,2,0.0,456.8909999284661
44,21.0,easy,explanation,Experiment 1 (no preview),12,visible,3.0,a,0.0,a,2.0,,,1,2,0.0,417.6509999761474
44,21.0,easy,explanation,Experiment 1 (no preview),13,visible,3.0,a,1.0,a,0.0,,,1,2,0.0,727.9629999999888
44,21.0,easy,explanation,Experiment 1 (no preview),14,visible,0.0,b,2.0,b,2.0,,,2,1,0.0,2011.2309999046263
44,21.0,easy,explanation,Experiment 1 (no preview),15,visible,2.0,a,0.0,b,2.0,,,1,1,1.0,652.5019999523065
44,21.0,easy,explanation,Experiment 1 (no preview),16,hidden,2.0,b,,b,2.0,,,2,1,0.0,384.7559999523219
44,21.0,easy,explanation,Experiment 1 (no preview),17,hidden,2.0,a,,a,2.0,,,1,2,0.0,1001.2669999999924
44,21.0,easy,explanation,Experiment 1 (no preview),18,hidden,0.0,a,,a,3.0,,,2,2,1.0,585.4029999999912
44,21.0,easy,explanation,Experiment 1 (no preview),19,visible,3.0,a,1.0,b,0.0,,,1,2,0.0,434.6719999523193
44,21.0,easy,explanation,Experiment 1 (no preview),20,hidden,3.0,a,,a,2.0,,,1,2,0.0,367.7879999284633
50,21.0,easy,explanation,Experiment 1 (no preview),1,hidden,0.0,a,,a,3.0,,,2,1,0.0,4931.665999999997
50,21.0,easy,explanation,Experiment 1 (no preview),2,visible,2.0,a,0.0,b,2.0,,,1,2,0.0,3814.810999999987
50,21.0,easy,explanation,Experiment 1 (no preview),3,visible,3.0,a,1.0,a,0.0,,,1,2,0.0,1749.078999999998
50,21.0,easy,explanation,Experiment 1 (no preview),4,hidden,0.0,b,,b,2.0,,,2,2,1.0,5908.9679999999935
50,21.0,easy,explanation,Experiment 1 (no preview),5,visible,2.0,a,0.0,a,2.0,,,1,2,0.0,5246.813999976148
50,21.0,easy,explanation,Experiment 1 (no preview),6,hidden,3.0,a,,b,2.0,,,1,2,0.0,4691.918999952322
50,21.0,easy,explanation,Experiment 1 (no preview),7,hidden,0.0,a,,a,0.0,,,2,2,1.0,1723.5279999761551
50,21.0,easy,explanation,Experiment 1 (no preview),8,hidden,0.0,b,,a,0.0,,,2,2,1.0,4454.114999976155
50,21.0,easy,explanation,Experiment 1 (no preview),9,visible,0.0,b,2.0,a,0.0,,,2,2,1.0,5648.84099997615
50,21.0,easy,explanation,Experiment 1 (no preview),10,visible,0.0,a,2.0,a,0.0,,,2,2,1.0,1923.7189999523107
50,21.0,easy,explanation,Experiment 1 (no preview),11,hidden,2.0,b,,b,2.0,,,2,2,1.0,3386.7799999523268
50,21.0,easy,explanation,Experiment 1 (no preview),12,hidden,3.0,a,,b,0.0,,,1,1,1.0,2440.085999976145
50,21.0,easy,explanation,Experiment 1 (no preview),13,visible,0.0,a,2.0,b,2.0,,,2,2,1.0,1524.6019999523414
50,21.0,easy,explanation,Experiment 1 (no preview),14,visible,3.0,a,1.0,b,0.0,,,1,1,1.0,2890.919999952312
50,21.0,easy,explanation,Experiment 1 (no preview),15,hidden,2.0,a,,a,2.0,,,1,1,1.0,2819.7879999523284
50,21.0,easy,explanation,Experiment 1 (no preview),16,hidden,3.0,b,,a,0.0,,,2,2,1.0,502.1079999761423
50,21.0,easy,explanation,Experiment 1 (no preview),17,visible,0.0,b,2.0,a,3.0,,,2,2,1.0,3000.2119999761344
50,21.0,easy,explanation,Experiment 1 (no preview),18,hidden,3.0,a,,a,2.0,,,1,2,0.0,1785.6879999522937
50,21.0,easy,explanation,Experiment 1 (no preview),19,visible,3.0,a,0.0,a,2.0,,,1,1,1.0,442.8389999761712
50,21.0,easy,explanation,Experiment 1 (no preview),20,visible,0.0,b,2.0,b,2.0,,,2,2,1.0,603.4759999522939
51,21.0,easy,explanation,Experiment 1 (no preview),1,visible,0.0,b,2.0,b,2.0,,,2,1,0.0,9026.0
51,21.0,easy,explanation,Experiment 1 (no preview),2,visible,2.0,a,0.0,a,2.0,,,1,2,0.0,5453.0
51,21.0,easy,explanation,Experiment 1 (no preview),3,visible,0.0,b,2.0,a,0.0,,,2,2,1.0,7634.0
51,21.0,easy,explanation,Experiment 1 (no preview),4,hidden,2.0,b,,b,2.0,,,2,2,1.0,7868.0
51,21.0,easy,explanation,Experiment 1 (no preview),5,hidden,0.0,a,,a,3.0,,,2,1,0.0,3476.0
51,21.0,easy,explanation,Experiment 1 (no preview),6,hidden,0.0,b,,a,0.0,,,2,2,1.0,8784.0
51,21.0,easy,explanation,Experiment 1 (no preview),7,visible,0.0,b,2.0,a,3.0,,,2,2,1.0,3370.0
51,21.0,easy,explanation,Experiment 1 (no preview),8,hidden,0.0,b,,b,2.0,,,2,1,0.0,1871.0
51,21.0,easy,explanation,Experiment 1 (no preview),9,hidden,3.0,a,,a,2.0,,,1,1,1.0,856.0000000000582
51,21.0,easy,explanation,Experiment 1 (no preview),10,visible,3.0,a,1.0,a,0.0,,,1,1,1.0,1083.0
51,21.0,easy,explanation,Experiment 1 (no preview),11,visible,3.0,a,1.0,b,0.0,,,1,2,0.0,1343.0
51,21.0,easy,explanation,Experiment 1 (no preview),12,visible,0.0,a,2.0,b,2.0,,,2,2,1.0,7034.0
51,21.0,easy,explanation,Experiment 1 (no preview),13,hidden,2.0,a,,a,2.0,,,1,1,1.0,1005.0000000000582
51,21.0,easy,explanation,Experiment 1 (no preview),14,visible,3.0,a,0.0,a,2.0,,,1,1,1.0,751.0000000000582
51,21.0,easy,explanation,Experiment 1 (no preview),15,hidden,0.0,a,,a,0.0,,,2,1,0.0,1077.0
51,21.0,easy,explanation,Experiment 1 (no preview),16,visible,2.0,a,0.0,b,2.0,,,1,2,0.0,1121.0
51,21.0,easy,explanation,Experiment 1 (no preview),17,hidden,3.0,a,,b,2.0,,,1,2,0.0,1977.0
51,21.0,easy,explanation,Experiment 1 (no preview),18,hidden,3.0,b,,a,0.0,,,2,2,1.0,2395.0
51,21.0,easy,explanation,Experiment 1 (no preview),19,visible,0.0,a,2.0,a,0.0,,,2,1,0.0,1588.0
51,21.0,easy,explanation,Experiment 1 (no preview),20,hidden,3.0,a,,b,0.0,,,1,1,1.0,2470.0
52,22.0,hard,explanation,Experiment 1 (no preview),1,hidden,2.0,a,,b,1.0,,,2,2,1.0,2016.2570000238484
52,22.0,hard,explanation,Experiment 1 (no preview),2,hidden,0.0,a,,a,0.0,,,2,2,1.0,3416.234000023862
52,22.0,hard,explanation,Experiment 1 (no preview),3,hidden,3.0,a,,a,3.0,,,1,1,1.0,1035.2230000357376
52,22.0,hard,explanation,Experiment 1 (no preview),4,hidden,2.0,b,,a,1.0,,,1,2,0.0,832.7430000000168
52,22.0,hard,explanation,Experiment 1 (no preview),5,hidden,1.0,b,,b,2.0,,,1,2,0.0,3327.19899998809
52,22.0,hard,explanation,Experiment 1 (no preview),6,visible,0.0,b,3.0,b,3.0,,,2,2,1.0,2109.3940000238363
52,22.0,hard,explanation,Experiment 1 (no preview),7,visible,1.0,b,3.0,a,2.0,,,1,2,0.0,1973.3379999880565
52,22.0,hard,explanation,Experiment 1 (no preview),8,hidden,1.0,a,,a,0.0,,,2,1,0.0,671.2400000238558
52,22.0,hard,explanation,Experiment 1 (no preview),9,visible,0.0,a,3.0,a,0.0,,,2,1,0.0,808.1839999880758
52,22.0,hard,explanation,Experiment 1 (no preview),10,hidden,2.0,b,,b,3.0,,,1,2,0.0,333.2460000119172
52,22.0,hard,explanation,Experiment 1 (no preview),11,visible,2.0,b,1.0,a,1.0,,,1,2,0.0,1678.985999988101
52,22.0,hard,explanation,Experiment 1 (no preview),12,hidden,1.0,b,,a,2.0,,,1,2,0.0,2329.303000035754
52,22.0,hard,explanation,Experiment 1 (no preview),13,visible,3.0,b,2.0,b,0.0,,,2,2,1.0,1402.485999999975
52,22.0,hard,explanation,Experiment 1 (no preview),14,hidden,3.0,b,,a,2.0,,,2,2,1.0,2444.403000011924
52,22.0,hard,explanation,Experiment 1 (no preview),15,visible,3.0,a,0.0,b,3.0,,,1,2,0.0,1864.4070000238132
52,22.0,hard,explanation,Experiment 1 (no preview),16,visible,3.0,b,2.0,a,2.0,,,2,1,0.0,304.97299999999814
52,22.0,hard,explanation,Experiment 1 (no preview),17,hidden,3.0,b,,b,3.0,,,2,1,0.0,2319.735000023851
52,22.0,hard,explanation,Experiment 1 (no preview),18,visible,3.0,a,2.0,b,1.0,,,2,2,1.0,2807.789999999979
52,22.0,hard,explanation,Experiment 1 (no preview),19,visible,1.0,a,0.0,a,3.0,,,1,2,0.0,263.5260000357521
52,22.0,hard,explanation,Experiment 1 (no preview),20,visible,2.0,b,1.0,b,1.0,,,1,1,1.0,1009.1300000119372
54,22.0,hard,explanation,Experiment 1 (no preview),1,hidden,1.0,b,,b,2.0,,,1,2,0.0,5785.583000000013
54,22.0,hard,explanation,Experiment 1 (no preview),2,hidden,2.0,b,,b,3.0,,,1,1,1.0,2787.994000023842
54,22.0,hard,explanation,Experiment 1 (no preview),3,visible,2.0,b,1.0,a,1.0,,,1,1,1.0,2212.158999999985
54,22.0,hard,explanation,Experiment 1 (no preview),4,visible,3.0,a,0.0,b,3.0,,,1,2,0.0,5055.337
54,22.0,hard,explanation,Experiment 1 (no preview),5,hidden,1.0,a,,a,0.0,,,2,1,0.0,3892.0659999761847
54,22.0,hard,explanation,Experiment 1 (no preview),6,visible,0.0,b,3.0,b,3.0,,,2,1,0.0,8777.970000023837
54,22.0,hard,explanation,Experiment 1 (no preview),7,hidden,0.0,a,,a,0.0,,,2,2,1.0,3949.858999976132
54,22.0,hard,explanation,Experiment 1 (no preview),8,visible,0.0,a,3.0,a,0.0,,,2,2,1.0,2483.250000047672
54,22.0,hard,explanation,Experiment 1 (no preview),9,hidden,1.0,b,,a,2.0,,,1,2,0.0,2224.6929999761637
54,22.0,hard,explanation,Experiment 1 (no preview),10,visible,3.0,a,2.0,b,1.0,,,2,2,1.0,12504.06200002384
54,22.0,hard,explanation,Experiment 1 (no preview),11,hidden,3.0,a,,a,3.0,,,1,2,0.0,10852.456999952325
54,22.0,hard,explanation,Experiment 1 (no preview),12,visible,3.0,b,2.0,b,0.0,,,2,1,0.0,2480.804999952321
54,22.0,hard,explanation,Experiment 1 (no preview),13,hidden,2.0,b,,a,1.0,,,1,2,0.0,4966.99099999998
54,22.0,hard,explanation,Experiment 1 (no preview),14,hidden,3.0,b,,a,2.0,,,2,1,0.0,16058.453999952297
54,22.0,hard,explanation,Experiment 1 (no preview),15,visible,1.0,b,3.0,a,2.0,,,1,1,1.0,3518.904999976163
54,22.0,hard,explanation,Experiment 1 (no preview),16,visible,3.0,b,2.0,a,2.0,,,2,1,0.0,700.7220000238158
54,22.0,hard,explanation,Experiment 1 (no preview),17,hidden,3.0,b,,b,3.0,,,2,2,1.0,9787.534999952302
54,22.0,hard,explanation,Experiment 1 (no preview),18,visible,2.0,b,1.0,b,1.0,,,1,1,1.0,4754.872000023839
54,22.0,hard,explanation,Experiment 1 (no preview),19,hidden,2.0,a,,b,1.0,,,2,1,0.0,4862.105000047712
54,22.0,hard,explanation,Experiment 1 (no preview),20,visible,1.0,a,0.0,a,3.0,,,1,2,0.0,3669.995999952313
53,22.0,hard,explanation,Experiment 1 (no preview),1,visible,1.0,b,3.0,a,2.0,,,1,2,0.0,2753.4969999940367
53,22.0,hard,explanation,Experiment 1 (no preview),2,hidden,3.0,b,,a,2.0,,,2,2,1.0,2219.45500001192
53,22.0,hard,explanation,Experiment 1 (no preview),3,visible,3.0,b,2.0,b,0.0,,,2,1,0.0,2903.937000011909
53,22.0,hard,explanation,Experiment 1 (no preview),4,visible,3.0,a,0.0,b,3.0,,,1,2,0.0,620.127000005974
53,22.0,hard,explanation,Experiment 1 (no preview),5,hidden,2.0,b,,a,1.0,,,1,1,1.0,1904.0840000000023
53,22.0,hard,explanation,Experiment 1 (no preview),6,hidden,3.0,a,,a,3.0,,,1,2,0.0,1536.7339999940305
53,22.0,hard,explanation,Experiment 1 (no preview),7,visible,2.0,b,1.0,a,1.0,,,1,2,0.0,487.66100001192535
53,22.0,hard,explanation,Experiment 1 (no preview),8,hidden,2.0,a,,b,1.0,,,2,2,1.0,1270.220999988087
53,22.0,hard,explanation,Experiment 1 (no preview),9,visible,1.0,a,0.0,a,3.0,,,1,2,0.0,6769.863999988069
53,22.0,hard,explanation,Experiment 1 (no preview),10,visible,3.0,a,2.0,b,1.0,,,2,2,1.0,2754.0330000119284
53,22.0,hard,explanation,Experiment 1 (no preview),11,hidden,1.0,b,,b,2.0,,,1,2,0.0,1286.7170000059414
53,22.0,hard,explanation,Experiment 1 (no preview),12,hidden,1.0,a,,a,0.0,,,2,1,0.0,7986.31399998808
53,22.0,hard,explanation,Experiment 1 (no preview),13,visible,0.0,b,3.0,b,3.0,,,2,2,1.0,737.74099999998
53,22.0,hard,explanation,Experiment 1 (no preview),14,hidden,3.0,b,,b,3.0,,,2,1,0.0,4769.610999988101
53,22.0,hard,explanation,Experiment 1 (no preview),15,visible,3.0,b,2.0,a,2.0,,,2,2,1.0,521.0120000119205
53,22.0,hard,explanation,Experiment 1 (no preview),16,hidden,0.0,a,,a,0.0,,,2,2,1.0,4086.539999999979
